Age,Gender,Race,City,State,Year
45.0,Male,White,Van Nuys,CA,2006
41.0,Female,White,Fernandina Beach,FL,2006
49.0,Male,Asian,San Mateo,CA,2006
53.0,Female,Asian,Stockton,CA,2006
31.0,Male,Unknown,Boyle Heights,CA,2006
62.0,Male,White,Bronx,NY,2006
24.0,Male,White,Eden Prarie,MN,2006
18.0,Male,White,Wilmington,NC,2006
33.0,Male,Hispanic,Newark,CA,2006
50.0,Male,White,Eveleth,MN,2006
52.0,Male,White,Portland,OR,2006
26.0,Male,White,Slidell,LA,2006
25.0,Male,White,Wilmington,DE,2006
40.0,Male,White,Boise,ID,2006
17.0,Male,White,Fort Lauderdale,FL,2006
20.0,Male,White,Tualatin,OR,2006
23.0,Male,White,Eastham,MA,2006
35.0,Male,White,Meridian,ID,2006
35.0,Female,White,Sulfur Springs,TX,2006
17.0,Male,Hispanic,Moreno Valley,CA,2006
22.0,Male,Hispanic,San Bernardino,CA,2006
38.0,Male,Hispanic,Moreno Valley,CA,2006
57.0,Male,White,South Gate,CA,2006
45.0,Male,White,Charleston,WV,2006
52.0,Male,White,Tyler,TX,2006
25.0,Male,White,San Francisco,CA,2006
42.0,Male,White,Burbank,CA,2006
48.0,Male,White,Albuquerque,NM,2006
40.0,Male,White,Corinth,VT,2006
35.0,Male,White,Ogden,UT,2006
29.0,Male,White,Georgetown,TX,2006
31.0,Male,White,Dallas,TX,2006
18.0,Male,White,Chantilly,VA,2006
48.0,Female,White,Eureka,CA,2006
21.0,Male,Native,Farmington,NM,2006
24.0,Female,White,Port Orange,FL,2006
21.0,Male,White,Warminster,PA,2006
29.0,Male,White,Coldwater,MS,2006
69.0,Male,White,Coldwater,MS,2006
28.0,Male,White,Hollywood,FL,2006
37.0,Female,White,Millville,NJ,2006
31.0,Male,Hispanic,Chicago,IL,2006
62.0,Female,White,Cape Coral,FL,2006
33.0,Male,Unknown,Camarillo,CA,2006
20.0,Male,Hispanic,Clements,CA,2006
22.0,Male,Hispanic,San Diego,CA,2006
19.0,Male,Hispanic,Sacramento,CA,2006
25.0,Male,Hispanic,Oxnard,CA,2006
25.0,Male,Hispanic,Fresno,CA,2006
23.0,Male,Hispanic,Vista,CA,2006
21.0,Male,Hispanic,Salinas,CA,2006
39.0,Male,Hispanic,Sun Valley,CA,2006
63.0,Male,White,Cape Coral,FL,2006
27.0,Male,Hispanic,Vista,CA,2006
31.0,Male,Hispanic,Santa Ana,CA,2006
51.0,Male,White,Caldwell,TX,2006
25.0,Male,White,Sheridan,NY,2006
47.0,Male,White,Mesa,AZ,2006
33.0,Male,White,Overton,NV,2006
24.0,Male,Hispanic,Greeley,CO,2006
23.0,Male,Hispanic,Denver,CO,2006
43.0,Male,White,Magalia,CA,2006
